date,latitude,longitude,fire_occurred
2023-03-09,38.83,14.59,0
2023-10-15,37.02,14.2,0
2023-08-30,37.23,16.46,0
2023-09-19,46.32,16.92,0
2023-03-31,38.88,10.3,0
2023-07-02,46.43,13.42,0
2024-08-03,37.38,14.42,0
2023-08-23,47.32,10.37,0
2024-09-01,45.58,14.14,0
2023-05-23,37.34,14.44,0
2023-08-22,36.99,6.0,0
2023-09-17,45.24,7.09,0
2023-09-16,36.9,15.41,0
2024-12-12,39.02,6.97,0
2024-04-16,45.21,12.5,0
2023-09-26,46.44,6.57,0
2023-08-07,44.83,16.6,0
2023-10-10,46.23,13.1,0
2023-08-14,42.44,8.61,0
2024-04-17,44.97,17.04,0
2023-07-25,39.96,7.54,0
2023-10-14,45.03,17.62,0
2023-08-28,43.82,18.44,0
2024-01-13,42.61,14.42,0
2024-12-11,47.41,16.73,0
2024-10-14,41.4,16.54,0
2023-03-27,43.12,11.81,0
2023-10-06,41.86,7.56,0
2024-08-16,39.0,7.06,0
2023-07-25,39.8,7.33,0
2024-06-05,47.26,12.57,0
2024-08-03,40.51,6.45,0
2023-08-11,43.81,12.15,0
2023-07-20,42.52,9.67,0
2023-03-24,46.23,17.16,0
2023-08-09,44.71,7.16,0
2024-07-03,36.93,14.71,0
2023-06-22,40.09,7.04,0
2023-07-07,44.19,12.76,0
2023-08-28,37.86,10.28,0
2023-08-22,41.79,13.03,0
2023-04-16,39.65,6.94,0
2023-07-24,36.74,12.4,0
2023-03-23,47.47,12.51,0
2023-11-17,46.69,16.8,0
2023-09-09,44.6,6.72,0
2024-08-01,38.31,7.58,0
2023-07-06,47.37,18.55,0
2024-08-17,43.25,12.24,0
2023-08-28,47.11,15.09,0
2023-08-13,36.49,9.73,0
2024-01-10,37.99,14.07,0
2024-01-27,43.79,11.42,0
2023-09-17,46.43,16.65,0
2023-09-19,38.02,11.56,0
2023-10-22,39.65,14.66,0
2024-07-24,42.76,10.25,0
2024-11-30,47.5,8.62,0
2024-09-30,45.2,8.79,0
2024-08-01,46.62,13.24,0
2023-07-21,43.76,12.28,0
2024-05-11,46.09,14.99,0
2024-07-18,41.83,16.86,0
2024-07-23,37.43,6.47,0
2023-07-18,44.16,16.23,0
2023-08-08,42.92,17.01,0
2023-08-27,41.58,15.1,0
2024-08-16,39.16,14.7,0
2024-04-14,45.02,18.02,0
2023-07-25,45.43,17.39,0
2023-05-04,40.19,10.7,0
2023-09-18,46.67,14.24,0
2024-08-16,40.25,12.85,0
2023-09-17,37.24,7.37,0
2023-10-11,37.92,8.94,0
2023-07-12,41.69,12.46,0
2023-09-19,36.92,11.79,0
2023-07-09,44.26,13.34,0
2023-07-25,45.14,16.2,0
2024-10-08,42.32,16.29,0
2024-07-30,46.27,9.48,0
2023-04-28,46.97,9.4,0
2024-11-02,41.15,13.88,0
2024-04-02,37.02,10.85,0
2023-10-15,38.66,18.29,0
2023-08-11,43.56,14.12,0
2023-06-17,40.67,9.3,0
2023-10-22,43.88,7.35,0
2024-03-22,43.67,15.26,0
2023-02-16,42.96,10.1,0
2023-09-06,37.82,8.45,0
2023-09-15,39.29,9.23,0
2024-06-19,40.35,14.89,0
2024-10-27,45.48,14.42,0
2023-10-17,43.85,7.29,0
2024-05-15,43.42,14.51,0
2023-07-05,43.73,13.89,0
2023-09-12,41.79,16.24,0
2023-08-15,36.46,7.11,0
2023-07-22,38.31,9.49,0
2023-07-13,37.61,16.29,0
2023-09-06,36.74,11.63,0
2023-08-27,39.67,17.63,0
2023-07-25,45.06,14.86,0
2023-07-16,37.32,6.69,0
2024-08-06,37.28,11.78,0
2023-09-13,37.43,9.8,0
2023-07-23,39.1,15.74,0
2024-08-07,38.33,7.92,0
2023-07-24,36.16,17.3,0
2023-07-31,39.18,15.34,0
2023-07-26,47.46,13.5,0
2024-10-06,39.87,13.18,0
2024-08-08,38.43,18.18,0
2024-01-18,41.7,17.06,0
2023-12-17,38.64,17.8,0
2023-09-22,42.44,16.52,0
2023-10-30,40.61,10.49,0
2024-07-21,46.31,8.17,0
2024-05-18,46.67,9.82,0
2024-12-16,44.2,18.31,0
2023-12-13,38.48,18.33,0
2023-08-19,41.45,8.61,0
2024-06-22,39.51,8.9,0
2023-08-04,45.18,14.42,0
2023-05-22,36.34,13.08,0
2023-07-09,43.62,13.22,0
2024-11-24,39.72,17.61,0
2023-08-17,41.53,13.13,0
2024-09-08,39.71,13.43,0
2024-06-16,40.2,14.46,0
2023-09-07,43.76,12.53,0
2023-11-07,42.85,13.44,0
2023-10-13,38.81,15.56,0
2023-10-26,36.5,17.72,0
2024-07-19,45.84,17.93,0
2023-06-25,41.66,14.55,0
2023-09-12,43.12,9.44,0
2023-08-26,41.62,17.1,0
2024-08-08,43.12,14.88,0
2023-09-02,43.21,10.71,0
2023-10-15,36.17,14.03,0
2023-07-31,42.13,11.41,0
2024-08-16,41.77,16.67,0
2024-06-22,37.1,10.31,0
2023-06-17,44.58,11.63,0
2023-01-01,38.71,16.15,0
2023-08-27,36.63,8.57,0
2023-03-25,45.24,13.22,0
2024-09-07,45.95,11.75,0
2023-09-26,38.77,10.7,0
2023-09-15,43.91,7.41,0
2024-03-05,36.06,6.15,0
2023-11-07,44.29,13.86,0
2024-11-23,41.35,13.17,0
2023-07-13,45.11,17.98,0
2023-06-20,40.52,9.86,0
2023-09-17,40.04,6.52,0
2024-08-11,45.67,11.93,0
2024-03-30,36.44,6.54,0
2023-09-17,38.15,9.31,0
2023-06-19,40.74,14.55,0
2024-08-14,42.86,11.85,0
2023-10-01,36.06,10.19,0
2023-06-18,42.61,16.23,0
2023-08-29,40.35,10.31,0
2023-09-19,43.25,8.05,0
2023-01-05,46.43,9.58,0
2023-07-25,41.07,18.19,0
2024-08-17,42.38,9.2,0
2023-03-26,41.32,10.64,0
2024-12-24,37.36,8.24,0
2023-10-09,45.12,14.29,0
2024-08-02,46.18,9.54,0
2023-09-03,45.33,8.68,0
2023-03-03,46.9,13.51,0
2023-08-14,41.38,15.79,0
2024-09-29,43.5,13.57,0
2023-10-13,37.94,12.38,0
2024-04-21,47.23,18.46,0
2024-07-20,42.68,9.65,0
2023-08-18,39.01,12.05,0
2023-08-03,45.26,8.45,0
2024-08-02,42.74,12.44,0
2024-09-23,46.92,12.22,0
2023-03-31,44.85,15.88,0
2024-03-20,46.09,11.85,0
2024-09-11,42.29,7.83,0
2023-04-22,41.95,18.16,0
2024-07-01,44.71,9.43,0
2023-07-20,37.21,9.13,0
2023-09-07,36.62,17.54,0
2023-08-11,47.31,14.48,0
2023-02-24,46.54,17.34,0
2023-10-13,46.99,9.68,0
2023-10-05,36.72,6.67,0
2023-07-15,39.1,11.55,0
2024-07-17,46.37,9.14,0
2023-09-04,37.03,15.34,0
2023-10-11,41.19,8.75,0
2023-08-08,39.92,7.0,0
2023-08-11,46.12,12.05,0
2023-03-26,41.96,9.61,0
2023-06-27,39.34,9.26,0
2024-06-09,42.03,10.03,0
2024-05-03,37.29,9.92,0
2024-08-04,44.41,11.66,0
2024-03-24,43.11,13.38,0
2023-10-20,42.91,12.89,0
2023-07-08,41.04,13.62,0
2024-08-02,39.38,7.65,0
2023-09-10,36.75,6.77,0
2024-10-11,46.89,17.93,0
2024-11-01,40.79,8.85,0
2023-12-18,41.7,16.63,0
2024-01-28,40.32,6.85,0
2024-08-08,47.36,14.65,0
2023-08-16,45.16,13.72,0
2023-11-15,37.1,11.92,0
2023-07-24,42.99,10.78,0
2023-08-28,41.57,17.06,0
2023-08-22,45.12,15.0,0
2023-06-28,47.47,14.28,0
2024-02-15,44.56,17.87,0
2023-09-01,45.95,6.86,0
2024-06-21,41.78,15.59,0
2023-08-26,40.3,18.39,0
2023-09-14,43.4,18.43,0
2023-06-03,44.62,8.22,0
2024-07-31,38.62,16.37,0
2024-10-25,41.79,6.75,0
2024-08-28,37.31,14.86,0
2023-08-06,38.49,14.21,0
2024-10-25,46.14,11.83,0
2023-07-25,37.66,10.41,0
2023-08-25,45.33,9.06,0
2023-07-25,40.28,10.47,0
2023-10-08,43.63,7.27,0
2023-12-04,46.47,9.87,0
2023-07-24,44.98,12.5,0
2023-09-07,45.5,12.59,0
2023-08-06,39.0,13.38,0
2023-08-06,40.16,15.31,0
2024-12-27,44.43,7.49,0
2023-08-06,44.94,16.88,0
2024-11-16,45.09,10.68,0
2023-09-01,44.51,8.45,0
2024-06-18,38.66,8.3,0
2023-03-29,39.32,16.32,0
2023-11-22,46.83,12.12,0
2023-10-04,42.37,9.3,0
2023-07-24,44.68,17.92,0
2023-08-09,42.89,13.5,0
2023-07-08,46.63,14.12,0
2023-09-07,45.99,9.17,0
2023-09-23,39.01,11.12,0
2024-09-07,46.17,9.93,0
2024-10-06,39.45,9.15,0
2023-09-21,41.07,17.5,0
2024-08-14,45.79,7.65,0
2023-03-28,39.73,7.14,0
2024-05-11,39.34,10.87,0
2024-06-06,43.69,14.42,0
2023-08-01,47.5,10.04,0
2023-07-26,37.51,8.59,0
2023-08-12,44.06,6.7,0
2024-11-27,42.06,16.66,0
2024-08-10,40.72,15.43,0
2024-05-12,44.62,14.25,0
2023-09-29,42.38,15.38,0
2023-10-11,45.17,16.77,0
2023-07-19,44.55,9.4,0
2023-08-17,47.33,16.12,0
2024-07-06,45.32,7.32,0
2024-07-08,36.77,17.95,0
2023-10-06,44.97,13.23,0
2023-07-25,43.47,15.77,0
2023-08-16,37.03,12.23,0
2023-09-19,42.96,11.12,0
2023-08-20,44.63,15.04,0
2024-07-07,38.27,10.22,0
2024-06-28,41.0,13.68,0
2023-09-09,42.24,6.02,0
2023-09-05,40.75,16.73,0
2024-08-12,46.07,8.14,0
2024-05-04,37.94,13.85,0
2023-10-11,44.87,16.95,0
2023-11-23,44.95,14.71,0
2024-08-08,41.15,12.06,0
2024-05-28,42.2,12.46,0
2023-09-22,37.77,11.62,0
2023-10-13,38.24,6.44,0
2023-07-09,42.11,15.91,0
2023-09-21,38.58,18.24,0
2024-04-18,45.27,15.22,0
2023-09-14,43.09,17.5,0
2024-08-14,36.65,17.15,0
2023-09-22,40.12,10.55,0
2024-07-05,45.87,10.65,0
2023-08-26,39.19,11.88,0
2024-08-15,44.28,7.17,0
2023-07-18,37.08,6.57,0
2023-03-31,46.7,6.03,0
2023-09-26,41.17,12.77,0
2023-10-14,41.65,12.89,0
2023-11-11,42.55,7.0,0
2024-04-13,40.18,8.27,0
2024-06-21,44.34,15.49,0
2023-06-20,36.17,12.81,0
2023-07-25,37.87,15.97,0
2023-08-31,38.17,8.57,0
2023-05-15,43.31,13.32,0
2023-08-08,46.24,9.07,0
2023-04-23,36.73,18.29,0
2024-10-16,45.8,17.83,0
2023-09-22,45.42,10.17,0
2024-07-23,36.88,7.98,0
2023-07-03,37.65,7.89,0
2023-08-25,40.03,8.26,0
2024-07-23,37.32,14.08,0
2024-05-04,44.72,8.29,0
2023-07-22,41.8,8.35,0
2024-08-23,40.72,11.15,0
2023-07-15,44.34,16.16,0
2023-07-21,39.37,7.71,0
2023-06-19,46.02,8.01,0
2023-08-03,43.52,6.97,0
2023-09-23,39.98,6.82,0
2023-09-14,42.21,8.1,0
2023-11-13,38.98,16.19,0
2023-06-08,47.33,18.61,0
2023-02-24,41.01,8.62,0
2024-06-21,46.31,8.33,0
2024-03-31,47.25,8.12,0
2023-02-21,42.16,6.56,0
2023-10-27,44.39,16.76,0
2024-08-30,42.58,12.53,0
2024-07-31,37.05,10.23,0
2023-07-23,46.95,8.68,0
2024-06-12,41.25,8.23,0
2023-09-08,46.28,7.41,0
2023-09-13,43.54,14.53,0
2024-10-29,37.21,14.44,0
2024-08-11,40.8,7.63,0
2023-08-12,38.25,8.71,0
2024-07-06,37.95,16.47,0
2023-09-23,44.22,12.84,0
2023-01-08,36.35,8.28,0
2024-06-23,47.11,14.34,0
2024-05-05,41.17,16.78,0
2023-07-25,41.63,10.21,0
2023-07-16,39.44,15.75,0
2023-07-25,36.98,16.76,0
2024-08-12,42.76,10.45,0
2023-02-26,39.96,17.83,0
2023-09-21,43.18,11.16,0
2024-02-16,42.39,7.37,0
2023-09-05,38.49,15.69,0
2023-07-23,41.31,8.23,0
2023-10-19,39.54,8.64,0
2024-07-19,38.76,14.39,0
2023-11-29,44.85,12.49,0
2023-11-26,36.14,7.02,0
2023-07-21,39.09,16.24,0
2023-08-13,42.11,6.26,0
2024-04-30,41.48,8.44,0
2024-08-15,46.81,14.01,0
2023-08-05,45.7,15.85,0
2023-09-29,44.64,11.83,0
2023-08-21,41.91,11.79,0
2024-08-05,40.93,18.03,0
2024-05-27,36.42,9.87,0
2024-12-14,45.45,13.02,0
2024-05-20,40.95,14.25,0
2023-08-28,39.69,17.87,0
2023-03-24,42.98,15.79,0
2024-07-09,44.67,7.52,0
2023-09-19,42.02,15.8,0
2023-08-02,37.72,13.96,0
2023-10-29,46.6,15.91,0
2024-09-25,37.3,7.25,0
2024-06-07,47.15,17.78,0
2024-11-12,41.09,16.16,0
2023-09-08,46.89,16.85,0
2023-08-22,46.52,17.28,0
2024-06-23,40.67,7.23,0
2023-10-12,45.2,16.22,0
2023-02-12,37.03,14.96,0
2023-08-22,36.95,14.71,0
2024-05-03,40.09,10.9,0
2023-08-02,43.01,9.38,0
2023-09-02,36.11,13.79,0
2024-01-14,41.92,9.66,0
2023-09-15,47.22,17.74,0
2024-10-11,45.87,13.79,0
2023-05-27,38.67,10.59,0
2023-04-02,42.07,6.27,0
2024-11-13,37.97,8.05,0
2023-06-29,39.03,9.72,0
2024-10-29,46.61,8.07,0
2024-06-28,47.47,12.98,0
2023-08-08,38.79,15.23,0
2023-09-23,38.44,17.32,0
2024-08-15,40.41,14.25,0
2023-10-01,41.13,13.4,0
2023-09-24,37.03,9.07,0
2023-09-30,37.7,17.18,0
2023-10-08,40.89,10.04,0
2023-08-03,38.71,15.0,0
2023-06-02,45.72,15.57,0
2023-07-25,44.64,6.57,0
2024-05-28,42.17,14.33,0
2023-07-23,40.98,17.92,0
2023-07-07,45.56,14.88,0
2023-08-22,37.91,12.1,0
2024-12-25,46.2,11.15,0
2024-07-18,36.56,7.92,0
2024-08-17,46.62,8.88,0
2023-09-13,37.6,17.38,0
2024-06-23,45.34,11.0,0
2023-06-18,36.21,8.08,0
2023-08-28,45.37,11.1,0
2023-10-11,42.72,11.61,0
2024-06-30,36.22,10.34,0
2023-08-22,44.9,6.22,0
2024-08-15,37.17,10.7,0
2023-05-30,42.21,17.48,0
2023-09-22,39.82,9.52,0
2023-07-24,44.73,10.64,0
2023-02-22,45.81,15.16,0
2024-06-24,41.34,7.99,0
2024-08-21,44.72,16.77,0
2023-07-22,46.54,12.98,0
2023-06-18,43.93,12.83,0
2023-09-09,39.7,7.63,0
2023-09-12,41.33,6.86,0
2023-10-16,38.64,16.86,0
2023-10-14,41.27,8.83,0
2024-08-29,38.83,11.58,0
2023-02-02,45.28,12.5,0
2023-02-21,43.01,6.3,0
2023-09-12,43.28,15.01,0
2024-08-09,37.27,12.95,0
2023-08-27,36.02,17.63,0
2024-09-30,45.08,7.68,0
2023-03-27,42.24,8.15,0
2024-06-23,46.71,9.31,0
2023-09-22,42.18,9.9,0
2024-10-29,38.47,18.07,0
2023-08-21,44.03,13.27,0
2023-07-11,44.06,9.46,0
2023-08-18,36.75,8.75,0
2024-07-23,43.98,12.68,0
2023-11-18,38.44,8.57,0
2023-10-12,38.93,7.03,0
2023-07-14,36.36,13.99,0
2023-03-26,43.21,14.55,0
2023-08-07,44.41,6.95,0
2023-08-15,38.65,12.47,0
2023-06-07,45.11,13.32,0
2024-04-09,44.76,14.13,0
2023-01-02,40.71,6.1,0
2024-06-21,36.78,16.16,0
2023-07-25,39.22,12.77,0
2023-07-25,37.9,11.28,0
2024-07-19,47.03,11.62,0
2023-07-25,45.4,11.8,0
2024-08-11,36.9,16.89,0
2024-04-19,41.9,14.8,0
2024-08-15,39.07,9.66,0
2023-07-22,36.37,6.16,0
2023-11-20,39.71,10.82,0
2024-08-25,37.47,8.43,0
2023-08-04,38.56,13.77,0
2024-07-05,39.76,14.2,0
2024-06-18,40.7,10.13,0
2023-05-04,41.39,17.05,0
2023-08-26,41.98,18.57,0
2023-09-19,40.26,12.02,0
2024-06-29,41.73,12.05,0
2024-02-18,40.81,7.0,0
2023-10-15,47.09,17.24,0
2024-07-17,36.78,7.83,0
2023-12-23,42.74,14.04,0
2023-09-13,38.23,14.26,0
2023-09-10,40.32,10.42,0
2024-07-06,42.28,7.27,0
2023-08-18,44.74,14.38,0
2023-08-23,47.24,10.38,0
2024-02-23,41.68,7.96,0
2023-08-25,38.96,17.7,0
2023-08-10,45.1,12.23,0
2024-10-03,38.55,14.97,0
2023-07-10,41.84,9.85,0
2023-07-25,45.74,7.9,0
2024-02-02,40.64,6.44,0
2024-07-17,42.41,10.41,0
2024-07-06,37.37,6.64,0
2023-07-19,36.64,18.67,0
2023-08-02,47.34,8.99,0
2023-08-23,38.06,7.61,0
2023-03-12,39.86,16.51,0
2023-01-26,41.8,16.23,0
2023-09-07,40.31,18.76,0
2023-08-02,37.12,9.12,0
2023-10-19,38.26,6.62,0
2024-05-24,41.67,15.26,0
2024-07-17,41.05,16.34,0
2023-09-25,45.18,10.48,0
2023-06-12,39.59,17.98,0
2023-06-23,46.81,15.88,0
2023-10-01,39.25,11.25,0
2024-08-10,39.81,15.21,0
2024-10-14,46.92,6.01,0
2023-06-30,45.67,10.35,0
2023-11-26,39.65,8.18,0
2024-11-13,40.55,9.91,0
2023-10-12,45.69,8.68,0
2023-07-22,36.99,15.15,0
2023-10-14,39.39,16.61,0
2024-04-07,42.11,8.31,0
2024-06-23,45.53,11.34,0
2023-11-17,42.49,13.66,0
2024-08-11,41.63,7.85,0
2024-10-04,47.06,10.62,0
2023-08-31,37.34,8.5,0
2024-11-10,44.97,13.19,0
2023-04-14,37.46,17.55,0
2024-07-18,44.43,11.92,0
2023-01-24,42.25,14.59,0
2024-08-13,39.04,15.22,0
2023-08-27,42.25,18.68,0
2024-04-05,46.11,14.04,0
2024-08-09,41.43,8.37,0
2023-08-28,36.08,6.13,0
2024-07-06,36.65,7.78,0
2024-07-31,43.28,7.6,0
2023-06-02,43.8,12.69,0
2023-10-30,40.62,11.62,0
2023-05-23,38.79,13.87,0
2024-08-16,44.23,6.99,0
2023-02-24,39.5,16.5,0
2023-08-24,36.85,7.39,0
2023-08-22,40.71,14.75,0
2023-08-28,42.2,14.87,0
2023-11-15,47.1,13.27,0
2023-07-13,42.81,8.24,0
2023-02-28,38.4,13.85,0
2023-06-29,45.57,17.84,0
2023-05-04,39.35,16.31,0
2023-10-10,47.03,7.66,0
2023-08-25,39.74,10.24,0
2023-09-06,46.46,16.11,0
2023-08-13,46.11,8.52,0
2023-10-01,45.94,15.15,0
2023-10-04,36.45,17.75,0
2023-09-02,45.77,9.64,0
2023-10-08,44.29,7.21,0
2023-11-17,39.84,11.89,0
2024-06-22,41.64,10.01,0
2023-06-27,43.36,12.52,0
2023-07-23,46.85,9.88,0
2023-10-12,44.97,12.45,0
2024-10-11,40.93,8.02,0
2023-09-17,43.42,8.21,0
2023-08-19,38.14,10.92,0
2024-06-12,40.88,7.15,0
2023-10-15,45.1,18.59,0
2023-09-12,42.98,10.13,0
2023-08-28,45.01,8.56,0
2024-08-19,41.86,15.0,0
2023-08-11,40.37,11.39,0
2023-10-13,44.54,18.26,0
2023-09-25,37.08,6.68,0
2023-09-06,47.25,12.13,0
2023-07-19,46.91,9.0,0
2023-07-30,46.12,15.0,0
2024-08-14,46.17,12.98,0
2024-07-22,41.88,9.05,0
2023-09-05,41.73,12.72,0
2024-10-04,45.43,15.97,0
2023-08-21,39.26,18.48,0
2023-07-25,45.77,8.9,0
2023-08-28,38.31,6.7,0
2023-07-09,46.11,13.24,0
2024-07-17,42.22,9.95,0
2023-09-23,45.7,15.53,0
2023-09-21,41.67,15.83,0
2023-09-06,43.0,8.42,0
2024-08-14,46.66,11.72,0
2023-07-25,40.81,6.3,0
2024-02-03,38.53,15.29,0
2023-08-10,37.05,13.0,0
2023-10-10,42.78,18.53,0
2023-10-15,43.03,10.33,0
2023-10-29,43.14,14.41,0
2024-08-02,36.43,13.33,0
2023-04-10,36.32,13.1,0
2024-02-17,46.3,11.43,0
2023-09-03,44.0,10.77,0
2024-01-24,37.3,8.94,0
2024-06-18,36.86,14.85,0
2024-01-25,37.86,15.01,0
2023-08-27,45.28,14.54,0
2024-10-21,44.32,18.52,0
2023-10-06,43.34,10.17,0
2024-05-17,43.37,8.06,0
2023-03-02,45.88,6.76,0
2024-06-09,39.83,7.7,0
2024-07-22,39.71,9.39,0
2023-09-13,40.89,6.77,0
2024-08-03,47.38,18.08,0
2023-07-10,42.38,10.16,0
2023-09-18,42.29,17.91,0
2023-09-01,45.31,10.81,0
2023-11-14,38.05,12.91,0
2023-07-29,40.66,13.61,0
2023-07-15,43.38,11.1,0
2024-08-12,47.36,10.58,0
2024-04-06,37.78,14.49,0
2023-07-31,41.2,17.53,0
2023-05-06,46.41,15.57,0
2024-08-30,44.34,11.64,0
2023-09-04,43.06,16.05,0
2024-07-23,38.96,14.1,0
2023-08-24,38.15,12.54,0
2024-10-15,40.3,17.33,0
2023-01-04,38.93,12.46,0
2024-09-24,45.3,11.62,0
2023-09-22,44.29,14.54,0
2023-09-17,45.6,11.55,0
2023-10-20,37.97,9.67,0
2024-09-30,39.56,12.59,0
2024-06-08,44.84,18.01,0
2023-11-17,37.88,12.42,0
2023-08-10,37.67,18.67,0
2024-08-15,40.41,16.5,0
2023-04-26,38.14,12.21,0
2023-10-09,36.91,10.32,0
2024-01-21,39.6,14.26,0
2023-06-26,46.07,18.22,0
2023-06-12,36.65,11.3,0
2023-07-23,42.51,8.73,0
2023-07-23,42.47,7.68,0
2023-09-24,42.1,12.62,0
2023-09-12,41.81,11.68,0
2023-07-25,36.2,12.58,0
2023-12-23,36.55,12.22,0
2023-08-03,41.88,13.35,0
2024-09-11,47.14,10.02,0
2023-10-03,40.69,12.09,0
2023-07-25,41.43,11.47,0
2023-10-15,47.29,12.74,0
2024-08-08,44.96,11.76,0
2023-08-21,44.86,14.32,0
2023-07-30,41.8,15.09,0
2024-03-01,46.33,11.13,0
2023-01-07,42.68,15.37,0
2024-12-02,43.55,17.68,0
2023-09-02,45.06,15.84,0
2024-08-04,40.68,15.92,0
2024-08-17,46.96,15.38,0
2023-04-23,47.36,11.04,0
2023-08-03,42.75,18.22,0
2024-04-13,38.55,8.46,0
2023-09-11,44.91,9.75,0
2023-10-14,39.7,8.66,0
2024-04-15,42.64,12.2,0
2023-01-31,37.0,15.57,0
2024-08-16,45.28,9.31,0
2023-09-06,47.03,18.3,0
2024-05-20,37.08,14.46,0
2023-10-04,44.41,17.98,0
2023-04-15,45.9,13.76,0
2023-08-14,37.26,13.52,0
2023-08-06,38.84,18.35,0
2023-07-25,40.51,18.1,0
2023-05-27,45.62,14.88,0
2024-07-17,41.67,7.47,0
2023-07-28,37.58,7.51,0
2024-06-07,38.95,6.43,0
2024-01-23,41.37,7.89,0
2024-09-01,36.45,13.01,0
2023-07-22,43.26,11.7,0
2023-11-13,36.29,14.88,0
2023-09-18,44.98,17.42,0
2023-09-23,44.44,10.82,0
2024-08-14,45.95,17.13,0
2023-10-15,37.81,17.47,0
2023-04-26,42.93,14.68,0
2023-10-20,44.98,16.69,0
2023-10-14,41.93,17.85,0
2024-10-02,37.5,11.85,0
2023-08-16,37.14,12.44,0
2024-07-01,42.97,12.61,0
2024-07-07,41.72,11.89,0
2023-10-15,46.69,18.14,0
2023-08-19,45.59,7.17,0
2024-08-14,44.32,10.65,0
2023-08-28,47.3,17.6,0
2023-07-24,43.99,15.91,0
2024-08-16,37.06,9.69,0
2024-07-31,36.89,14.49,0
2023-06-18,45.38,6.02,0
2023-08-04,40.15,12.82,0
2024-06-11,46.63,17.76,0
2023-06-27,37.36,13.91,0
2024-07-31,38.29,17.64,0
2023-07-28,44.89,6.97,0
2023-02-15,45.75,12.83,0
2023-08-21,45.97,14.76,0
2023-10-18,37.14,6.43,0
2023-07-12,40.39,17.09,0
2024-08-01,43.43,9.28,0
2024-06-29,46.57,17.07,0
2024-08-29,38.75,9.58,0
2023-09-04,42.9,18.56,0
2023-10-04,37.65,17.36,0
2023-07-21,44.59,16.96,0
2023-07-25,37.47,14.8,0
2023-09-15,47.5,11.14,0
2023-08-18,37.06,11.86,0
2023-07-25,43.88,13.52,0
2024-04-03,44.94,9.42,0
2024-08-25,38.97,9.28,0
2023-09-18,38.93,12.21,0
2023-10-31,42.86,12.77,0
2023-09-18,43.25,16.21,0
2023-10-14,44.29,15.53,0
2023-09-08,42.67,14.0,0
2024-04-23,38.01,14.37,0
2023-09-22,46.63,17.16,0
2023-06-21,37.92,6.74,0
2024-05-25,42.5,13.3,0
2023-07-22,46.58,6.77,0
2023-06-17,46.5,7.41,0
2023-10-09,37.93,12.09,0
2023-07-23,38.74,11.01,0
2023-07-25,42.92,15.39,0
2024-06-07,39.88,16.48,0
2023-09-25,44.41,16.11,0
2023-08-28,42.01,13.42,0
2023-01-07,39.06,6.08,0
2023-07-01,40.73,6.3,0
2023-11-01,43.95,8.43,0
2023-04-10,45.03,9.43,0
2023-10-02,40.25,11.9,0
2023-02-21,37.21,10.86,0
2024-07-06,40.06,7.93,0
2023-09-12,43.25,7.23,0
2023-08-25,44.74,6.28,0
2023-07-10,46.12,6.88,0
2024-08-06,47.06,6.01,0
2023-04-01,42.09,6.41,0
2023-07-25,46.12,11.73,0
2024-05-28,39.01,14.65,0
2023-08-18,42.44,11.36,0
2023-05-03,42.2,9.36,0
2023-10-08,44.84,13.88,0
2023-08-28,44.89,14.09,0
2023-06-19,39.28,15.1,0
2024-04-18,46.19,9.64,0
2023-09-24,46.25,18.24,0
2023-07-18,46.9,8.2,0
2024-08-08,41.26,18.33,0
2024-09-07,47.36,14.1,0
2024-07-18,45.03,9.49,0
2024-10-08,43.51,8.55,0
2023-07-25,40.97,8.97,0
2023-12-03,45.69,14.27,0
2024-04-06,44.79,18.26,0
2023-06-18,42.73,17.11,0
2023-08-24,47.47,18.56,0
2024-08-01,38.87,10.12,0
2024-02-29,43.38,10.96,0
2024-04-07,39.69,15.56,0
2023-11-27,41.27,9.2,0
2024-08-12,39.9,10.32,0
2024-07-01,39.85,9.67,0
2024-11-19,40.33,11.22,0
2023-08-04,36.65,15.88,0
2023-02-05,36.46,6.11,0
2023-05-24,44.34,6.33,0
2023-12-26,39.58,6.05,0
2023-12-26,36.24,14.18,0
2023-05-23,36.94,10.69,0
2023-09-22,38.25,12.03,0
2024-07-09,36.55,11.97,0
2023-05-31,46.88,8.6,0
2023-10-10,42.54,16.12,0
2023-08-21,40.53,8.39,0
2024-08-11,42.13,14.76,0
2024-06-16,37.3,15.46,0
2023-10-31,44.07,9.27,0
2023-07-25,47.15,15.08,0
2023-09-08,37.5,8.78,0
2023-08-20,37.75,12.73,0
2023-08-02,43.23,15.18,0
2024-05-13,37.75,7.86,0
2024-08-11,37.45,14.67,0
2024-10-17,43.71,7.71,0
2023-10-15,43.11,6.91,0
2023-07-15,38.5,10.47,0
2024-06-22,45.47,8.79,0
2023-09-10,37.21,7.91,0
2024-06-07,39.82,9.31,0
2023-01-10,44.5,15.75,0
2023-07-24,43.06,17.02,0
2023-10-03,42.9,17.99,0
2023-03-02,43.89,18.18,0
2023-08-20,43.43,14.05,0
2023-07-18,46.05,14.88,0
2024-07-17,42.54,9.91,0
2024-03-17,40.61,17.46,0
2023-10-23,44.81,10.46,0
2024-07-20,38.98,15.41,0
2024-03-07,44.74,16.05,0
2024-09-28,39.22,18.52,0
2024-06-18,41.52,6.41,0
2023-10-23,44.5,9.21,0
2024-06-22,43.22,12.04,0
2023-10-07,36.99,16.21,0
